Date,Open,High,Low,Close,Adj Close,Volume
2020-01-22 00:00:00,0.0628700107336044,0.0628942400217056,0.062341071665287,0.0624200515449047,0.0624200515449047,0.0
2020-01-22 01:00:00,0.0624905563890934,0.0629020482301712,0.062216505408287,0.0627515241503715,0.0627515241503715,0.0
2020-01-22 02:00:00,0.0625767409801483,0.0628663599491119,0.061503991484642,0.0615853145718574,0.0615853145718574,0.0
2020-01-22 03:00:00,0.0616703480482101,0.0618682317435741,0.0613592378795146,0.0616765394806861,0.0616765394806861,0.0
2020-01-22 04:00:00,0.0617736838757991,0.0619246214628219,0.0614254139363765,0.0618568994104862,0.0618568994104862,0.0
2020-01-22 05:00:00,0.0618916787207126,0.0627634897828102,0.0616102814674377,0.0627634897828102,0.0627634897828102,0.0
2020-01-22 06:00:00,0.0627636238932609,0.0627835318446159,0.0614336244761943,0.0615098401904106,0.0615098401904106,0.0
2020-01-22 07:00:00,0.0614919252693653,0.0632082968950271,0.0612596981227397,0.0632082968950271,0.0632082968950271,0.0
2020-01-22 08:00:00,0.0633757263422012,0.0637787878513336,0.0615451633930206,0.0615747049450874,0.0615747049450874,48991328.0
2020-01-22 09:00:00,0.0615782961249351,0.0622338131070137,0.0615782961249351,0.0618114583194255,0.0618114583194255,0.0
2020-01-22 10:00:00,0.0618082620203495,0.0626419484615325,0.0618082620203495,0.0625330284237861,0.0625330284237861,1825888.0
2020-01-22 11:00:00,0.0625036507844924,0.0631967931985855,0.0622918307781219,0.0631608143448829,0.0631608143448829,0.0
2020-01-22 12:00:00,0.0630371049046516,0.0635463967919349,0.06282290071249,0.0628958344459533,0.0628958344459533,0.0
2020-01-22 13:00:00,0.0628268718719482,0.0629703849554061,0.0622180737555027,0.0625097081065177,0.0625097081065177,2132128.0
2020-01-22 14:00:00,0.0624943301081657,0.0625690445303917,0.0619794875383377,0.0619794875383377,0.0619794875383377,0.0
2020-01-22 15:00:00,0.0620545074343681,0.062386155128479,0.061572678387165,0.0619173012673854,0.0619173012673854,0.0
2020-01-22 16:00:00,0.0618718452751636,0.0622404403984546,0.0617151036858558,0.0619294382631778,0.0619294382631778,0.0
2020-01-22 17:00:00,0.0618309080600738,0.0623551458120346,0.0616115368902683,0.0617933608591556,0.0617933608591556,0.0
2020-01-22 18:00:00,0.0618059933185577,0.0619479827582836,0.0608298406004905,0.0609203726053237,0.0609203726053237,0.0
2020-01-22 19:00:00,0.0608437284827232,0.0623778663575649,0.0605544336140155,0.0623467341065406,0.0623467341065406,0.0
2020-01-22 20:00:00,0.0623386427760124,0.0623581856489181,0.0603858232498168,0.0623103193938732,0.0623103193938732,0.0
2020-01-22 21:00:00,0.0622452162206172,0.0622908696532249,0.0621430799365043,0.0622189156711101,0.0622189156711101,0.0
2020-01-22 22:00:00,0.062200091779232,0.0622081197798252,0.0601212866604328,0.0606346651911735,0.0606346651911735,6295872.0
2020-01-22 23:00:00,0.0605740621685981,0.0607531629502773,0.060135118663311,0.06052727997303,0.06052727997303,9861600.0
2020-01-23 00:00:00,,,,,,
2020-01-23 01:00:00,0.0599199458956718,0.0611114837229251,0.0596093982458114,0.0611114837229251,0.0611114837229251,22756000.0
2020-01-23 02:00:00,0.0611690506339073,0.0611690506339073,0.0598366074264049,0.0602125339210033,0.0602125339210033,3982368.0
2020-01-23 03:00:00,0.060149535536766,0.0603833124041557,0.0594294294714927,0.0599216111004352,0.0599216111004352,7263072.0
2020-01-23 04:00:00,0.0598496757447719,0.0604247786104679,0.0597629062831401,0.0601774081587791,0.0601774081587791,928960.0
2020-01-23 05:00:00,,,,,,
2020-01-23 06:00:00,,,,,,
2020-01-23 07:00:00,,,,,,
2020-01-23 08:00:00,,,,,,
2020-01-23 09:00:00,,,,,,
2020-01-23 10:00:00,,,,,,
2020-01-23 11:00:00,,,,,,
2020-01-23 12:00:00,0.0588086359202861,0.0611705221235752,0.0588086359202861,0.0610808283090591,0.0610808283090591,7624704.0
2020-01-23 13:00:00,0.0611122511327266,0.0611125081777572,0.0604111030697822,0.0606622099876403,0.0606622099876403,0.0
2020-01-23 14:00:00,0.0606287308037281,0.0606287308037281,0.0588243417441844,0.0588243417441844,0.0588243417441844,1710624.0
2020-01-23 15:00:00,0.058503407984972,0.0590051226317882,0.0583612918853759,0.0587561838328838,0.0587561838328838,4233088.0
2020-01-23 16:00:00,0.0588407814502716,0.0589620918035507,0.0582165606319904,0.0585422292351722,0.0585422292351722,2550304.0
2020-01-23 17:00:00,0.0586124584078788,0.0588719360530376,0.0583365187048912,0.0583365187048912,0.0583365187048912,0.0
2020-01-23 18:00:00,0.0583851598203182,0.0590624399483203,0.0579031556844711,0.0579031556844711,0.0579031556844711,4417248.0
2020-01-23 19:00:00,0.0577448979020118,0.0580249428749084,0.0568324998021125,0.0569896660745143,0.0569896660745143,5843456.0
2020-01-23 20:00:00,0.0570014305412769,0.0574213191866874,0.0568596199154853,0.0568926930427551,0.0568926930427551,3591360.0
2020-01-23 21:00:00,0.0569350011646747,0.0579802244901657,0.0568486340343952,0.0576390363276004,0.0576390363276004,5131008.0
2020-01-23 22:00:00,0.0575444549322128,0.0585072934627532,0.0575444549322128,0.0584335662424564,0.0584335662424564,6016704.0
2020-01-23 23:00:00,0.0582939907908439,0.0594317503273487,0.0582563318312168,0.0582641214132308,0.0582641214132308,0.0
2020-01-24 00:00:00,0.0582270249724388,0.0593755580484867,0.0579326003789901,0.0592378266155719,0.0592378266155719,38962112.0
